firm_id,year,industry,province,treated,post,digital,treated_post,adoption_year,relative_year,firm_size,capital_intensity,export_share,soe,managerial_capability,log_tfp,labor_productivity
98,2018,chemicals,central,0,0,0,0,9999,-99,18.193028930005287,0.4871289200984733,0.2610614929894882,0,-0.7900442438460281,1.690935026862472,5.224883028383903
98,2019,chemicals,central,0,0,0,0,9999,-99,18.935500525543322,0.5310161688720983,0.2610614929894882,0,-0.7900442438460281,1.6913336317069272,5.303286754616547
98,2020,chemicals,central,0,1,0,0,9999,-99,19.708272961711117,0.45450673658245144,0.2610614929894882,0,-0.7900442438460281,1.6296885092869942,5.282631034553575
98,2021,chemicals,central,0,1,0,0,9999,-99,20.51258283927346,0.342638121656129,0.2610614929894882,0,-0.7900442438460281,1.6547703831641307,5.278584184834933
98,2022,chemicals,central,0,1,0,0,9999,-99,21.349717225629707,0.645398362501344,0.2610614929894882,0,-0.7900442438460281,1.7151775942291407,5.525064469091511
98,2023,chemicals,central,0,1,0,0,9999,-99,22.22101571439622,0.4254195044593872,0.2610614929894882,0,-0.7900442438460281,1.7865976745527308,6.1711016545827695
98,2024,chemicals,central,0,1,0,0,9999,-99,23.12787256904196,0.540983273984017,0.2610614929894882,0,-0.7900442438460281,1.71256760182229,5.2951661745894825
99,2016,electronics,coastal,0,0,0,0,9999,-99,26.900213438205764,0.6069275206103677,0.1106259011232892,1,-0.23197272643142008,1.5245301076599604,4.73813222257095
99,2017,electronics,coastal,0,0,0,0,9999,-99,27.998031974559428,0.5178229456592397,0.1106259011232892,1,-0.23197272643142008,1.625347067066745,5.022443394794646
99,2018,electronics,coastal,0,0,0,0,9999,-99,29.14065333530444,0.5433518657484174,0.1106259011232892,1,-0.23197272643142008,1.6476331944188563,5.046309772326933
99,2019,electronics,coastal,0,0,0,0,9999,-99,30.329905958390214,0.6074082892421041,0.1106259011232892,1,-0.23197272643142008,1.732154802319933,5.502939810765335
99,2020,electronics,coastal,0,1,0,0,9999,-99,31.567692901734446,0.508088561184348,0.1106259011232892,1,-0.23197272643142008,1.8834217166829945,6.387042184139725
99,2021,electronics,coastal,0,1,0,0,9999,-99,32.855994888521785,0.41774622559327884,0.1106259011232892,1,-0.23197272643142008,1.6508776587616218,5.373478421252354
99,2022,electronics,coastal,0,1,0,0,9999,-99,34.19687347678351,0.5925713502239232,0.1106259011232892,1,-0.23197272643142008,1.8019709370328876,6.164920441819224
99,2023,electronics,coastal,0,1,0,0,9999,-99,35.59247435833019,0.5058928839150858,0.1106259011232892,1,-0.23197272643142008,1.754221429675559,5.640764388112012
99,2024,electronics,coastal,0,1,0,0,9999,-99,37.045030792316375,0.5731927706804555,0.1106259011232892,1,-0.23197272643142008,1.75815170980354,5.674930401852457
100,2016,textile,coastal,0,0,0,0,9999,-99,15.261914395939556,0.47446983278214994,0.3738724351307596,1,-0.12678716199855664,1.6732175780276028,5.176131896941345
100,2017,textile,coastal,0,0,0,0,9999,-99,15.884764938095804,0.5442454580275098,0.3738724351307596,1,-0.12678716199855664,1.876581301608652,6.398802658240806
100,2018,textile,coastal,0,0,0,0,9999,-99,16.533034493083598,0.591908547116899,0.3738724351307596,1,-0.12678716199855664,1.9108242528353978,6.886299455252677
100,2019,textile,coastal,0,0,0,0,9999,-99,17.2077604304958,0.5627071868616952,0.3738724351307596,1,-0.12678716199855664,1.9533468523232886,6.685476489505649
100,2020,textile,coastal,0,1,0,0,9999,-99,17.910022455781476,0.6178733607430335,0.3738724351307596,1,-0.12678716199855664,1.9205323635333558,6.684952785888928
100,2021,textile,coastal,0,1,0,0,9999,-99,18.640944338004974,0.4167206304308753,0.3738724351307596,1,-0.12678716199855664,2.0047472220494624,7.284728726911996
100,2022,textile,coastal,0,1,0,0,9999,-99,19.401695708116176,0.49079981351931756,0.3738724351307596,1,-0.12678716199855664,1.783955048059416,6.317512102494345
100,2023,textile,coastal,0,1,0,0,9999,-99,20.19349393060953,0.6606385704829302,0.3738724351307596,1,-0.12678716199855664,1.993352928121773,7.341509464912626
100,2024,textile,coastal,0,1,0,0,9999,-99,21.017606051567,0.4704919277538408,0.3738724351307596,1,-0.12678716199855664,1.920383555593441,6.768659044646234
101,2016,chemicals,western,0,0,0,0,9999,-99,25.057837303559623,0.4557784045354843,0.29956299873775605,0,-1.349853573564747,1.2545371817571522,3.392623200880842
101,2017,chemicals,western,0,0,0,0,9999,-99,26.080467043504797,0.42470704375676555,0.29956299873775605,0,-1.349853573564747,1.3787998909186348,3.824474001978212
101,2018,chemicals,western,0,0,0,0,9999,-99,27.144831094849295,0.5032352412866887,0.29956299873775605,0,-1.349853573564747,1.3502771366832396,3.9389327265325678
101,2019,chemicals,western,0,0,0,0,9999,-99,28.25263266715171,0.39205393403855526,0.29956299873775605,0,-1.349853573564747,1.519167156796239,4.526887513710884
101,2020,chemicals,western,0,1,0,0,9999,-99,29.405644479271327,0.440695142041309,0.29956299873775605,0,-1.349853573564747,1.4789117617129974,4.31735749398369
101,2021,chemicals,western,0,1,0,0,9999,-99,30.605711596096516,0.46132095996274153,0.29956299873775605,0,-1.349853573564747,1.4707423165181357,4.1975493293179005
101,2022,chemicals,western,0,1,0,0,9999,-99,31.85475438104217,0.34542802081017204,0.29956299873775605,0,-1.349853573564747,1.57337558991618,4.917974204918097
101,2023,chemicals,western,0,1,0,0,9999,-99,33.15477156904087,0.3871904245619067,0.29956299873775605,0,-1.349853573564747,1.6264554093853274,4.829446167986897
101,2024,chemicals,western,0,1,0,0,9999,-99,34.50784346494521,0.41745581181806746,0.29956299873775605,0,-1.349853573564747,1.5841190008094945,4.880537839329771
102,2016,electronics,central,1,0,0,0,2020,-4,22.714985066705214,0.7113466843082444,0.05411496938455542,0,0.9379916393325541,1.67451449133174,5.50108384362013
102,2017,electronics,central,1,0,0,0,2020,-3,23.642001193045992,0.6750603457540048,0.05411496938455542,0,0.9379916393325541,1.7546218135640808,5.6068683740062655
102,2018,electronics,central,1,0,0,0,2020,-2,24.606849565191567,0.5718971277375845,0.05411496938455542,0,0.9379916393325541,1.8792521770633566,6.691674333618373
102,2019,electronics,central,1,0,0,0,2020,-1,25.611074146382666,0.6493642483901644,0.05411496938455542,0,0.9379916393325541,1.807824801875336,6.35218628573081
102,2020,electronics,central,1,1,1,1,2020,0,26.6562819101952,0.5844861788347258,0.05411496938455542,0,0.9379916393325541,1.8436129474798724,6.565060811561011
102,2021,electronics,central,1,1,1,1,2020,1,27.74414541204082,0.7525066486164758,0.05411496938455542,0,0.9379916393325541,2.0656855428095326,8.496137793515498
102,2022,electronics,central,1,1,1,1,2020,2,28.8764054656124,0.5163400526083933,0.05411496938455542,0,0.9379916393325541,2.068741022596165,7.937669273931016
102,2023,electronics,central,1,1,1,1,2020,3,30.054873928557353,0.5837955938402014,0.05411496938455542,0,0.9379916393325541,2.039216408905651,7.438602481257868
102,2024,electronics,central,1,1,1,1,2020,4,31.281436601836404,0.6974710742191266,0.05411496938455542,0,0.9379916393325541,2.1672113553076398,8.607230978459937
103,2016,textile,western,0,0,0,0,9999,-99,29.96454198110259,0.5403464647954119,0.3360883128495028,0,0.5647037264108458,1.311072618434787,3.8448314491220326
103,2017,textile,western,0,0,0,0,9999,-99,31.187418137671706,0.5373025188435795,0.3360883128495028,0,0.5647037264108458,1.3217194357269622,3.6420940697921016
103,2018,textile,western,0,0,0,0,9999,-99,32.460200816931824,0.661959611733585,0.3360883128495028,0,0.5647037264108458,1.3865554188592548,4.0267037670149515
103,2019,textile,western,0,0,0,0,9999,-99,33.7849267427112,0.6490300283129584,0.3360883128495028,0,0.5647037264108458,1.3653144860425637,3.941371522939926
103,2020,textile,western,0,1,0,0,9999,-99,35.16371575911437,0.47439174790133865,0.3360883128495028,0,0.5647037264108458,1.4311258841196313,4.216538588153797
103,2021,textile,western,0,1,0,0,9999,-99,36.598774222724906,0.454553523077347,0.3360883128495028,0,0.5647037264108458,1.403093333989781,4.21124134204839
103,2022,textile,western,0,1,0,0,9999,-99,38.09239853324673,0.4706079117054633,0.3360883128495028,0,0.5647037264108458,1.3688117403586841,3.944083938193361
103,2023,textile,western,0,1,0,0,9999,-99,39.64697880823352,0.5356979678426105,0.3360883128495028,0,0.5647037264108458,1.594488206583307,5.115345307784905
103,2024,textile,western,0,1,0,0,9999,-99,41.26500270778674,0.4338666045216983,0.3360883128495028,0,0.5647037264108458,1.5415239911252943,4.540350827362275
104,2016,machinery,central,0,0,0,0,9999,-99,33.469770371637274,0.7090049906400886,0.10105389702536122,0,0.5213868695257937,1.6579430561174482,5.34300467881694
104,2017,machinery,central,0,0,0,0,9999,-99,34.835697612545246,0.5827522275079828,0.10105389702536122,0,0.5213868695257937,1.818857609520944,6.439656532711441
104,2018,machinery,central,0,0,0,0,9999,-99,36.25736940164516,0.5580516083815996,0.10105389702536122,0,0.5213868695257937,1.8923729766493682,6.820121528374828
104,2019,machinery,central,0,0,0,0,9999,-99,37.7370607171057,0.4665866901647074,0.10105389702536122,0,0.5213868695257937,1.9142611662472915,6.809327205885847
104,2020,machinery,central,0,1,0,0,9999,-99,39.277139380715944,0.5132945432372417,0.10105389702536122,0,0.5213868695257937,1.860910791013066,6.291754162566694
104,2021,machinery,central,0,1,0,0,9999,-99,40.8800698469053,0.5372626418697701,0.10105389702536122,0,0.5213868695257937,1.8836137338311025,6.818814886008075
104,2022,machinery,central,0,1,0,0,9999,-99,42.54841714639641,0.5834154246701542,0.10105389702536122,0,0.5213868695257937,1.980586237361905,7.6262479344629535
104,2023,machinery,central,0,1,0,0,9999,-99,44.28485099080153,0.44800227385579283,0.10105389702536122,0,0.5213868695257937,1.9452173185138375,7.064497792281646
104,2024,machinery,central,0,1,0,0,9999,-99,46.0921500447307,0.41507057760124016,0.10105389702536122,0,0.5213868695257937,1.956664856135657,7.103778087655199
105,2016,textile,coastal,0,0,0,0,9999,-99,25.301646005144047,0.5041486390802028,0.2592694695649972,0,-0.1102802596889178,1.8992509548976455,6.940645523437903
105,2017,textile,coastal,0,0,0,0,9999,-99,26.334225766955722,0.6893405387338113,0.2592694695649972,0,-0.1102802596889178,1.910683863203518,6.95003225171938
105,2018,textile,coastal,0,0,0,0,9999,-99,27.408945908262325,0.679357215300536,0.2592694695649972,0,-0.1102802596889178,2.013703292375637,7.60848677573641
105,2019,textile,coastal,0,0,0,0,9999,-99,28.527526210575804,0.5676493803174184,0.2592694695649972,0,-0.1102802596889178,2.0494472466167117,7.297547542370648
105,2020,textile,coastal,0,1,0,0,9999,-99,29.691756641023048,0.5926651574036776,0.2592694695649972,0,-0.1102802596889178,2.032907198818696,7.78927371935924
105,2021,textile,coastal,0,1,0,0,9999,-99,30.90350021667518,0.46436777822203607,0.2592694695649972,0,-0.1102802596889178,2.030843406646356,7.657370555189169
105,2022,textile,coastal,0,1,0,0,9999,-99,32.16469598577233,0.534224414786035,0.2592694695649972,0,-0.1102802596889178,2.110180854877799,8.257127113284133
105,2023,textile,coastal,0,1,0,0,9999,-99,33.4773621306145,0.6043152287742728,0.2592694695649972,0,-0.1102802596889178,2.1713417169352693,8.921955760770906
105,2024,textile,coastal,0,1,0,0,9999,-99,34.843599197083826,0.5526318136745191,0.2592694695649972,0,-0.1102802596889178,2.11553058024247,8.189653668857254
106,2016,electronics,coastal,1,0,0,0,2020,-4,19.05219692109094,0.6619372813054788,0.1037615315842461,0,0.8703330993429881,1.9933366619701818,7.3905483600749005
106,2017,electronics,coastal,1,0,0,0,2020,-3,19.829731827506496,0.5492970630431289,0.1037615315842461,0,0.8703330993429881,2.1040050761738405,7.945937725869251
106,2018,electronics,coastal,1,0,0,0,2020,-2,20.63899853541448,0.5224434483896296,0.1037615315842461,0,0.8703330993429881,1.9077524085492361,6.76235431237994
106,2019,electronics,coastal,1,0,0,0,2020,-1,21.48129204420031,0.5426145241718268,0.1037615315842461,0,0.8703330993429881,2.0035147447886374,7.379537599563972
106,2020,electronics,coastal,1,1,1,1,2020,0,22.357960203176916,0.671079785481875,0.1037615315842461,0,0.8703330993429881,2.2521372066543974,9.875620859676522
106,2021,electronics,coastal,1,1,1,1,2020,1,23.27040586843117,0.5472769919923095,0.1037615315842461,0,0.8703330993429881,2.225457785171148,8.877536848256673
106,2022,electronics,coastal,1,1,1,1,2020,2,24.22008914769294,0.5933792257315478,0.1037615315842461,0,0.8703330993429881,2.2484850543818564,9.359025981399217
106,2023,electronics,coastal,1,1,1,1,2020,3,25.208529736818946,0.7701873367805377,0.1037615315842461,0,0.8703330993429881,2.471214836166214,12.134860823874366
106,2024,electronics,coastal,1,1,1,1,2020,4,26.237309351630373,0.5683806239290697,0.1037615315842461,0,0.8703330993429881,2.446945460543327,11.252458052331743
107,2016,textile,coastal,1,0,0,0,2020,-4,37.492232836087915,0.580444646956913,0.43292058774409803,0,0.9634146676942199,1.7058938876697642,5.6994653584958925
107,2017,textile,coastal,1,0,0,0,2020,-3,39.02231988432994,0.7332038581498185,0.43292058774409803,0,0.9634146676942199,1.7092337691018054,5.555406785872016
107,2018,textile,coastal,1,0,0,0,2020,-2,40.614850969592474,0.5390637889487678,0.43292058774409803,0,0.9634146676942199,1.7510238761080437,5.849684431361739
107,2019,textile,coastal,1,0,0,0,2020,-1,42.272374481370015,0.6731990427531201,0.43292058774409803,0,0.9634146676942199,1.8390471621869848,6.382920997187599
107,2020,textile,coastal,1,1,1,1,2020,0,43.99754281090528,0.6799983407385657,0.43292058774409803,0,0.9634146676942199,1.9678055559353604,7.142675589127823
107,2021,textile,coastal,1,1,1,1,2020,1,45.79311659558107,0.6226600051062698,0.43292058774409803,0,0.9634146676942199,1.893122795755794,6.40801678592354
107,2022,textile,coastal,1,1,1,1,2020,2,47.66196913652903,0.6828608574069591,0.43292058774409803,0,0.9634146676942199,1.9876360336545191,7.680437054358073
107,2023,textile,coastal,1,1,1,1,2020,3,49.60709099652449,0.6942324845503955,0.43292058774409803,0,0.9634146676942199,2.146687710222212,8.657384958780897
107,2024,textile,coastal,1,1,1,1,2020,4,51.63159478552491,0.5854196531196016,0.43292058774409803,0,0.9634146676942199,2.112428486382691,8.437214307218383
108,2016,chemicals,central,1,0,0,0,2020,-4,26.02436359442602,0.7148035766719745,0.3708984162158998,1,1.1600283241195102,1.4125272763255854,4.153767574951848
108,2017,chemicals,central,1,0,0,0,2020,-3,27.08643802057875,0.6075992071447052,0.3708984162158998,1,1.1600283241195102,1.6434317135494405,5.214211119965863
108,2018,chemicals,central,1,0,0,0,2020,-2,28.19185652631271,0.6323951998493362,0.3708984162158998,1,1.1600283241195102,1.5084180929087103,4.364245724230261
108,2019,chemicals,central,1,0,0,0,2020,-1,29.342388017072263,0.733849291253448,0.3708984162158998,1,1.1600283241195102,1.7273780099483287,5.834017828127759
108,2020,chemicals,central,1,1,1,1,2020,0,30.539873588702438,0.5402057378820969,0.3708984162158998,1,1.1600283241195102,1.719938063315177,5.549395314636591
108,2021,chemicals,central,1,1,1,1,2020,1,31.786229473595053,0.5792719275155812,0.3708984162158998,1,1.1600283241195102,1.70661498492573,5.371299276372336
108,2022,chemicals,central,1,1,1,1,2020,2,33.083450107069375,0.7616192537537994,0.3708984162158998,1,1.1600283241195102,1.8199015790896573,6.320393657730923
108,2023,chemicals,central,1,1,1,1,2020,3,34.43361131889412,0.5067379802773077,0.3708984162158998,1,1.1600283241195102,1.88495402472145,6.928806729780083
108,2024,chemicals,central,1,1,1,1,2020,4,35.83887365505798,0.5311035286786371,0.3708984162158998,1,1.1600283241195102,2.025359757446783,7.713043699076753
109,2016,textile,coastal,0,0,0,0,9999,-99,16.02766756938974,0.6277142187771296,0.5900062413008278,0,-0.1700828303773144,1.7859984187599929,6.013520216602025
109,2017,textile,coastal,0,0,0,0,9999,-99,16.68176909139477,0.5320834333774572,0.5900062413008278,0,-0.1700828303773144,1.8981314299661114,6.583965724074559
109,2018,textile,coastal,0,0,0,0,9999,-99,17.362565002913247,0.6123673119146958,0.5900062413008278,0,-0.1700828303773144,2.0063394732979036,7.060247261909868
109,2019,textile,coastal,0,0,0,0,9999,-99,18.071144722647798,0.6438943996421298,0.5900062413008278,0,-0.1700828303773144,1.9959518442256814,7.788603981100046
109,2020,textile,coastal,0,1,0,0,9999,-99,18.808642129321747,0.5660916284100588,0.5900062413008278,0,-0.1700828303773144,1.8746812004511095,6.637940828685492
109,2021,textile,coastal,0,1,0,0,9999,-99,19.576237376126937,0.5653353600151861,0.5900062413008278,0,-0.1700828303773144,2.0400267434548076,8.126464298003015
109,2022,textile,coastal,0,1,0,0,9999,-99,20.375158779220644,0.6241476350944933,0.5900062413008278,0,-0.1700828303773144,1.9979617338694173,7.329333508388307
109,2023,textile,coastal,0,1,0,0,9999,-99,21.206684783293472,0.5662885781250163,0.5900062413008278,0,-0.1700828303773144,1.9703942103879926,7.31999301141336
109,2024,textile,coastal,0,1,0,0,9999,-99,22.07214600735362,0.4481279460446928,0.5900062413008278,0,-0.1700828303773144,1.955826576970581,7.177207106133421
110,2016,machinery,coastal,0,0,0,0,9999,-99,25.73556460409997,0.5584537715128365,0.2715136565125234,0,0.349374564674646,2.190254104103844,9.20618279971816
110,2017,machinery,coastal,0,0,0,0,9999,-99,26.785852919871513,0.473170910686075,0.2715136565125234,0,0.349374564674646,2.231740891319808,9.441979483644962
110,2018,machinery,coastal,0,0,0,0,9999,-99,27.879004314934914,0.551069327863581,0.2715136565125234,0,0.349374564674646,2.326668955580631,10.69109413054053
110,2019,machinery,coastal,0,0,0,0,9999,-99,29.01676806474034,0.45686807971200644,0.2715136565125234,0,0.349374564674646,2.508814611471101,12.69327323160135
110,2020,machinery,coastal,0,1,0,0,9999,-99,30.20096483402336,0.42122761287097077,0.2715136565125234,0,0.349374564674646,2.536163488611291,13.298590659614451
110,2021,machinery,coastal,0,1,0,0,9999,-99,31.433489590256944,0.5720017983639684,0.2715136565125234,0,0.349374564674646,2.4080882624883304,11.74866523443139
110,2022,machinery,coastal,0,1,0,0,9999,-99,32.71631463600371,0.5820609552278844,0.2715136565125234,0,0.349374564674646,2.4487940188914825,11.266003121105438
110,2023,machinery,coastal,0,1,0,0,9999,-99,34.051492765020775,0.524899525022563,0.2715136565125234,0,0.349374564674646,2.501827315282771,12.932897729271332
110,2024,machinery,coastal,0,1,0,0,9999,-99,35.44116054716778,0.6252727259180609,0.2715136565125234,0,0.349374564674646,2.509979015680573,12.962581208947332
111,2016,textile,coastal,0,0,0,0,9999,-99,18.07532796431919,0.38400431014465447,0.20690480943740402,0,-0.38878543317591246,1.3346472754556085,3.847560124613638
111,2017,textile,coastal,0,0,0,0,9999,-99,18.81299609232438,0.6187891562922634,0.20690480943740402,0,-0.38878543317591246,1.4179967664675626,3.9656236995218834
111,2018,textile,coastal,0,0,0,0,9999,-99,19.580769027730515,0.42184571613601307,0.20690480943740402,0,-0.38878543317591246,1.391870229505224,4.109619732611337
111,2019,textile,coastal,0,0,0,0,9999,-99,20.379875371034533,0.4712601639608259,0.20690480943740402,0,-0.38878543317591246,1.3680682163329385,3.9445421175921935
111,2020,textile,coastal,0,1,0,0,9999,-99,21.21159386287084,0.4448400711937338,0.20690480943740402,0,-0.38878543317591246,1.37472131243703,3.9001474103711913
111,2021,textile,coastal,0,1,0,0,9999,-99,22.077255430269105,0.2571118201811656,0.20690480943740402,0,-0.38878543317591246,1.4698180940904717,4.2443840621986455
111,2022,textile,coastal,0,1,0,0,9999,-99,22.978245316421496,0.5702145142629315,0.20690480943740402,0,-0.38878543317591246,1.5906228049015527,4.909968937954398
111,2023,textile,coastal,0,1,0,0,9999,-99,23.916005297367274,0.5201575563412436,0.20690480943740402,0,-0.38878543317591246,1.3813086751286816,3.841746744373921
111,2024,textile,coastal,0,1,0,0,9999,-99,24.892035989142094,0.4820635597695548,0.20690480943740402,0,-0.38878543317591246,1.6742744017033524,5.4017286307453025
112,2016,machinery,central,0,0,0,0,9999,-99,7.643573883156241,0.5912921979422423,0.17474740901060848,0,-0.3229373590147265,1.5382704439931643,4.500503415757151
112,2017,machinery,central,0,0,0,0,9999,-99,7.955514050924567,0.6242681411058927,0.17474740901060848,0,-0.3229373590147265,1.681475327120768,5.406588904433192
112,2018,machinery,central,0,0,0,0,9999,-99,8.280184738441221,0.6593160711033423,0.17474740901060848,0,-0.3229373590147265,1.7344360444684581,5.396930554685777
112,2019,machinery,central,0,0,0,0,9999,-99,8.618105488073006,0.4778521624062404,0.17474740901060848,0,-0.3229373590147265,1.8007272294428247,6.256746951694323
112,2020,machinery,central,0,1,0,0,9999,-99,8.969817045112935,0.4736742777749938,0.17474740901060848,0,-0.3229373590147265,1.8166599291886296,6.462611872931542
112,2021,machinery,central,0,1,0,0,9999,-99,9.335882223088072,0.6821904971796504,0.17474740901060848,0,-0.3229373590147265,1.861662801135763,6.7297641415970935
112,2022,machinery,central,0,1,0,0,9999,-99,9.716886804381252,0.4580172027698737,0.17474740901060848,0,-0.3229373590147265,1.7558779094478667,5.597130837575598
112,2023,machinery,central,0,1,0,0,9999,-99,10.11344047760785,0.5356681366053574,0.17474740901060848,0,-0.3229373590147265,1.8532671421337168,6.356763976824189
112,2024,machinery,central,0,1,0,0,9999,-99,10.526177813247665,0.5728049011156295,0.17474740901060848,0,-0.3229373590147265,1.914238254590476,6.619487419472001
113,2016,textile,coastal,1,0,0,0,2020,-4,15.46470479974148,0.7674832850310437,0.5678970347352259,0,0.9814730376228509,1.4062448802866365,3.9007586284568845
113,2017,textile,coastal,1,0,0,0,2020,-3,16.095831375275672,0.5029886312881534,0.5678970347352259,0,0.9814730376228509,1.3023077949409942,3.6133485420099305
113,2018,textile,coastal,1,0,0,0,2020,-2,16.752714714970807,0.6111537212535084,0.5678970347352259,0,0.9814730376228509,1.5476212466385153,4.7994275396365484
113,2019,textile,coastal,1,0,0,0,2020,-1,17.43640597231298,0.5610675882585677,0.5678970347352259,0,0.9814730376228509,1.4811511057781401,4.198318665168585
113,2020,textile,coastal,1,1,1,1,2020,0,18.147999199175853,0.66837884650906,0.5678970347352259,0,0.9814730376228509,1.6260397755448344,5.285426076906975
113,2021,textile,coastal,1,1,1,1,2020,1,18.88863309653706,0.6193604594160423,0.5678970347352259,0,0.9814730376228509,1.753142770982493,5.764653440029715
113,2022,textile,coastal,1,1,1,1,2020,2,19.659492836642706,0.5737451782548623,0.5678970347352259,0,0.9814730376228509,1.7635338015624953,5.8885685182171645
113,2023,textile,coastal,1,1,1,1,2020,3,20.461811959535805,0.5810355988334753,0.5678970347352259,0,0.9814730376228509,1.8417592703139813,6.3783905478912954
113,2024,textile,coastal,1,1,1,1,2020,4,21.29687434698353,0.6152286895851501,0.5678970347352259,0,0.9814730376228509,1.9015861184739808,6.593153931790942
114,2016,electronics,western,0,0,0,0,9999,-99,20.07603139073281,0.4510958174097418,0.38586545728294114,1,0.05373803051943737,1.5542036535395605,4.85868796655744
114,2017,electronics,western,0,0,0,0,9999,-99,20.8953497744993,0.4977541983760525,0.38586545728294114,1,0.05373803051943737,1.626629153409866,5.053435845757772
114,2018,electronics,western,0,0,0,0,9999,-99,21.748105175817365,0.5277894854654116,0.38586545728294114,1,0.05373803051943737,1.5701196583091075,4.9087354174984865
114,2019,electronics,western,0,0,0,0,9999,-99,22.635662185259957,0.6805565948609359,0.38586545728294114,1,0.05373803051943737,1.6966895612646593,5.514561752751231
114,2020,electronics,western,0,1,0,0,9999,-99,23.559441083397783,0.6360953101607084,0.38586545728294114,1,0.05373803051943737,1.7998328220149604,6.226586078793745
114,2021,electronics,western,0,1,0,0,9999,-99,24.520920113551202,0.6151873840519251,0.38586545728294114,1,0.05373803051943737,1.8669594134285767,6.562840682371343
114,2022,electronics,western,0,1,0,0,9999,-99,25.521637847294933,0.566102928178158,0.38586545728294114,1,0.05373803051943737,1.7906957942238164,5.892491898728023
114,2023,electronics,western,0,1,0,0,9999,-99,26.56319564650079,0.5774234683292261,0.38586545728294114,1,0.05373803051943737,1.7880695817885286,6.029572994137823
114,2024,electronics,western,0,1,0,0,9999,-99,27.64726022585837,0.46882425085361645,0.38586545728294114,1,0.05373803051943737,1.8059910782516475,6.237241147301206
115,2016,electronics,coastal,0,0,0,0,9999,-99,19.37422977642866,0.42467179281936585,0.6336427072883597,0,-0.15369193219670918,1.9612222061354503,6.693320621863628
115,2017,electronics,coastal,0,0,0,0,9999,-99,20.164907092985935,0.5025751087416926,0.6336427072883597,0,-0.15369193219670918,2.050223389588113,7.949511904849151
115,2018,electronics,coastal,0,0,0,0,9999,-99,20.98785256296827,0.5148080948160864,0.6336427072883597,0,-0.15369193219670918,2.0909972467472295,8.227297159623792
115,2019,electronics,coastal,0,0,0,0,9999,-99,21.844383074698708,0.6357258126964165,0.6336427072883597,0,-0.15369193219670918,2.169718225172819,9.158306345198879
115,2020,electronics,coastal,0,1,0,0,9999,-99,22.73586925973226,0.6983548947132278,0.6336427072883597,0,-0.15369193219670918,2.1183979872674064,8.07368821775429
115,2021,electronics,coastal,0,1,0,0,9999,-99,23.663737686158857,0.5702469025344452,0.6336427072883597,0,-0.15369193219670918,2.2571030050044443,10.006608358959692
115,2022,electronics,coastal,0,1,0,0,9999,-99,24.629473141416593,0.460403768824523,0.6336427072883597,0,-0.15369193219670918,2.171947368180313,8.992235121888744
115,2023,electronics,coastal,0,1,0,0,9999,-99,25.634621008268436,0.5641235604116512,0.6336427072883597,0,-0.15369193219670918,2.215955804555736,9.353734159546462
115,2024,electronics,coastal,0,1,0,0,9999,-99,26.68078973774433,0.5257106231640793,0.6336427072883597,0,-0.15369193219670918,2.2134260845383884,9.327627693159968
116,2016,electronics,western,1,0,0,0,2020,-4,11.914909614000727,0.5267085489058257,0.28438865312153105,0,0.603208931600843,1.8666618319804116,6.470272886837468
116,2017,electronics,western,1,0,0,0,2020,-3,12.401166299780426,0.5407976233716931,0.28438865312153105,0,0.603208931600843,2.043756548609526,8.11700546961252
116,2018,electronics,western,1,0,0,0,2020,-2,12.907267497363021,0.5160690247234644,0.28438865312153105,0,0.603208931600843,1.9496291035765663,7.312186663254953
116,2019,electronics,western,1,0,0,0,2020,-1,13.434023076638654,0.5726511346243044,0.28438865312153105,0,0.603208931600843,2.075744814663628,8.199176250595036
116,2020,electronics,western,1,1,1,1,2020,0,13.982275958914688,0.6202103565982722,0.28438865312153105,0,0.603208931600843,2.1549159233071804,8.753155176981053
116,2021,electronics,western,1,1,1,1,2020,1,14.552903465769614,0.517508015389902,0.28438865312153105,0,0.603208931600843,2.165192606315684,8.809904150644586
116,2022,electronics,western,1,1,1,1,2020,2,15.14681872295476,0.5868138037364298,0.28438865312153105,0,0.603208931600843,2.2078179877844284,9.073681379608052
116,2023,electronics,western,1,1,1,1,2020,3,15.764972121590304,0.6200094295483525,0.28438865312153105,0,0.603208931600843,2.2886395741469827,9.791246242584279
116,2024,electronics,western,1,1,1,1,2020,4,16.408352838993824,0.5979872319271096,0.28438865312153105,0,0.603208931600843,2.3651586738216688,10.447928611597677
117,2016,electronics,western,0,0,0,0,9999,-99,20.339992079904604,0.646541512157555,0.3339936916489268,0,0.6655021469742209,1.5322742131771259,4.750672509063762
117,2017,electronics,western,0,0,0,0,9999,-99,21.170082903752554,0.6384481211761199,0.3339936916489268,0,0.6655021469742209,1.491025737617339,4.33115514871161
117,2018,electronics,western,0,0,0,0,9999,-99,22.03405037677174,0.5177939499833502,0.3339936916489268,0,0.6655021469742209,1.4781987070241054,4.334652625393726
117,2019,electronics,western,0,0,0,0,9999,-99,22.93327703124188,0.5744829526617334,0.3339936916489268,0,0.6655021469742209,1.670972629853758,4.984591140628688
117,2020,electronics,western,0,1,0,0,9999,-99,23.869201821655373,0.6418298823675905,0.3339936916489268,0,0.6655021469742209,1.693119803011207,5.152863822558239
